"CUSEC","army","army_noHQ","army_nb","army_nb10","army_nb5","army_nb2","army_noHQ_nb","army_noHQ_nb10","army_noHQ_nb5","army_noHQ_nb2"
"0301401004",0,0,1,1,1,1,0,1,1,0
"0301401005",0,0,1,1,1,1,0,1,1,0
"0301401020",0,0,0,1,1,1,0,1,1,0
"0301401023",0,0,1,1,1,1,0,1,1,0
"0301401026",0,0,0,1,1,0,0,1,1,0
"0301402016",0,0,0,1,1,0,0,1,1,0
"0300904003",0,0,0,0,0,0,0,0,0,0
"0300905002",0,0,0,0,0,0,0,0,0,0
"0300906003",0,0,0,0,0,0,0,0,0,0
"0300908003",0,0,0,0,0,0,0,0,0,0
"0300903002",0,0,0,0,0,0,0,0,0,0
"0300903005",0,0,0,0,0,0,0,0,0,0
"0300905005",0,0,0,0,0,0,0,0,0,0
"0300905006",0,0,0,0,0,0,0,0,0,0
"0300908006",0,0,0,0,0,0,0,0,0,0
"0300908007",0,0,0,0,0,0,0,0,0,0
"0301401003",0,0,1,1,1,1,0,1,1,0
"0301401006",0,0,0,1,1,1,0,1,1,0
"0301401021",0,0,0,1,1,1,0,1,1,0
"0301401022",0,0,0,1,1,1,0,1,1,0
"0301402018",0,0,0,1,1,1,0,1,1,0
"0301402019",0,0,0,1,1,1,0,1,1,0
"0301403002",0,0,0,1,1,0,0,1,1,0
"0301101004",0,0,0,0,0,0,0,0,0,0
"0301101006",0,0,0,0,0,0,0,0,0,0
"0301101008",0,0,0,0,0,0,0,0,0,0
"0301401011",0,0,0,1,1,1,0,1,1,0
"0301402006",0,0,0,1,1,1,0,1,1,0
"0301402009",0,0,0,1,1,1,0,1,1,0
"0301402025",0,0,0,1,1,0,0,1,1,0
"0301402028",0,0,0,1,1,0,0,1,1,0
"0301403011",0,0,0,1,1,0,0,1,1,0
"0300904004",0,0,0,0,0,0,0,0,0,0
"0300904006",0,0,0,0,0,0,0,0,0,0
"0300907002",0,0,0,0,0,0,0,0,0,0
"0300907005",0,0,0,0,0,0,0,0,0,0
"0301101005",0,0,0,0,0,0,0,0,0,0
"0301101007",0,0,0,0,0,0,0,0,0,0
"0301402008",0,0,0,1,1,1,0,1,1,0
"0301402010",0,0,0,1,1,1,0,1,1,0
"0301402026",0,0,0,1,1,0,0,1,1,0
"0301402029",0,0,0,1,1,0,0,1,1,0
"0301403010",0,0,0,1,1,0,0,1,1,0
"0301403012",0,0,0,1,1,0,0,1,1,0
"0301101002",0,0,0,0,0,0,0,0,0,0
"0301201001",0,0,0,0,0,0,0,0,0,0
"0301401010",0,0,0,1,1,1,0,1,1,0
"0301401018",0,0,1,1,1,1,0,1,1,0
"0301402001",0,0,0,1,1,1,0,1,1,0
"0301402014",0,0,0,1,1,0,0,1,1,0
"0301402022",0,0,0,1,1,1,0,1,1,0
"0301402017",0,0,0,1,1,1,0,1,1,0
"0301403003",0,0,0,1,1,0,0,1,1,0
"0301403004",0,0,0,1,1,0,0,1,1,0
"0301403021",0,0,0,1,1,0,0,1,1,0
"0301403022",0,0,0,1,1,0,0,1,1,0
"0301403035",0,0,0,1,1,0,0,1,1,0
"0301403036",0,0,0,1,1,0,0,1,1,0
"0301404014",0,0,0,1,1,0,0,1,1,0
"0301404015",0,0,0,1,1,0,0,1,1,0
"0301404032",0,0,0,1,0,0,0,1,0,0
"0301402003",0,0,0,1,1,1,0,1,1,0
"0301402012",0,0,0,1,1,0,0,1,1,0
"0301402020",0,0,0,1,1,1,0,1,1,0
"0301402024",0,0,0,1,1,0,0,1,1,0
"0301402033",0,0,0,1,1,0,0,1,1,0
"0301403007",0,0,0,1,1,0,0,1,1,0
"0301403014",0,0,0,1,1,0,0,1,1,0
"0301403025",0,0,0,1,1,0,0,1,1,0
"0301403032",0,0,0,1,1,0,0,1,1,0
"0301403039",0,0,0,1,1,0,0,1,1,0
"0301404003",0,0,0,1,0,0,0,1,0,0
"0301404010",0,0,0,1,1,0,0,1,1,0
"0301404018",0,0,0,1,1,0,0,1,0,0
"0301402002",0,0,0,1,1,1,0,1,1,0
"0301402005",0,0,0,1,1,1,0,1,1,0
"0301402032",0,0,0,1,1,0,0,1,1,0
"0301403001",0,0,0,1,1,0,0,1,1,0
"0301403006",0,0,0,1,1,0,0,1,1,0
"0301403008",0,0,0,1,1,0,0,1,1,0
"0301403031",0,0,0,1,1,0,0,1,1,0
"0301403040",0,0,0,1,1,0,0,1,1,0
"0301404002",0,0,0,1,0,0,0,1,0,0
"0301404026",0,0,0,1,0,0,0,1,0,0
"0301404028",0,0,0,1,0,0,0,1,0,0
"0301404035",0,0,0,1,0,0,0,1,0,0
"0301404037",0,0,0,1,0,0,0,1,0,0
"0301403013",0,0,0,1,1,0,0,1,1,0
"0301403028",0,0,0,1,1,0,0,1,1,0
"0301403030",0,0,0,1,1,0,0,1,1,0
"0301404005",0,0,0,1,0,0,0,1,0,0
"0301404007",0,0,0,1,1,0,0,1,1,0
"0301404021",0,0,0,1,0,0,0,1,0,0
"0301404023",0,0,0,1,1,0,0,1,1,0
"0301404025",0,0,0,1,1,0,0,1,1,0
"0301404038",0,0,0,1,0,0,0,1,0,0
"0301403027",0,0,0,1,1,0,0,1,1,0
"0301403029",0,0,0,1,1,0,0,1,1,0
"0301404004",0,0,0,1,1,0,0,1,1,0
"0301404006",0,0,0,1,1,0,0,1,1,0
"0301404022",0,0,0,1,0,0,0,1,0,0
"0301404024",0,0,0,1,1,1,0,1,1,1
"0301404039",0,0,0,1,0,0,0,1,0,0
"0301404041",0,0,0,0,0,0,0,0,0,0
"0301401002",0,0,1,1,1,1,0,1,1,0
"0301401007",0,0,0,1,1,1,0,1,1,0
"0301401009",0,0,0,1,1,1,0,1,1,0
"0301402011",0,0,0,1,1,0,0,1,1,0
"0301402013",0,0,0,1,1,0,0,1,1,0
"0301402021",0,0,0,1,1,0,0,1,1,0
"0301402023",0,0,0,1,1,0,0,1,1,0
"0301403024",0,0,0,1,1,0,0,1,1,0
"0301403026",0,0,0,1,1,0,0,1,1,0
"0301404009",0,0,0,1,1,0,0,1,1,0
"0301404012",0,0,0,1,1,0,0,1,1,0
"0301404017",0,0,0,1,1,0,0,1,1,0
"0301403005",0,0,0,1,1,0,0,1,1,0
"0301403019",0,0,0,1,1,0,0,1,1,0
"0301403020",0,0,0,1,1,0,0,1,1,0
"0301403037",0,0,0,1,1,0,0,1,1,0
"0301403038",0,0,0,1,1,0,0,1,1,0
"0301404013",0,0,0,1,1,0,0,1,1,0
"0301404016",0,0,0,1,1,0,0,1,1,0
"0301404030",0,0,0,1,0,0,0,1,0,0
"0301404031",0,0,0,1,0,0,0,1,0,0
"0301405002",0,0,0,1,1,0,0,1,1,0
"0301405003",0,0,0,1,1,0,0,1,1,0
"0301405019",0,0,0,1,1,1,0,1,1,1
"0301405023",0,0,0,1,1,0,0,1,1,0
"0301406011",0,0,0,1,1,0,0,1,1,0
"0301406012",0,0,0,1,1,0,0,1,1,0
"0301406029",0,0,0,1,1,1,0,1,1,0
"0301404019",0,0,0,1,1,0,0,1,1,0
"0301404042",0,0,0,1,0,0,0,1,0,0
"0301405005",0,0,0,1,1,1,0,1,1,1
"0301405007",0,0,0,1,1,1,0,1,1,1
"0301406007",0,0,0,1,1,1,0,1,1,0
"0301406009",0,0,0,1,1,1,0,1,1,0
"0301406016",0,0,0,1,1,1,0,1,1,1
"0301407008",0,0,0,1,1,0,0,1,1,0
"0301407010",0,0,0,1,1,0,0,1,1,0
"0301407016",0,0,0,1,1,0,0,1,1,0
"0301404029",0,0,0,1,1,0,0,1,1,0
"0301404036",0,0,0,1,0,0,0,1,0,0
"0301404043",0,0,0,1,0,0,0,1,0,0
"0301405008",0,0,0,1,1,1,0,1,1,1
"0301405017",0,0,0,1,1,1,0,1,1,1
"0301405025",0,0,0,1,1,0,0,1,1,0
"0301406010",0,0,0,1,1,0,0,1,1,0
"0301406017",0,0,0,1,1,1,0,1,1,1
"0301406024",0,0,1,1,1,1,1,1,1,1
"0301407002",0,0,0,1,1,1,0,1,1,0
"0301407009",0,0,0,1,1,1,0,1,1,0
"0301407017",0,0,1,1,1,0,1,1,1,0
"0301402030",0,0,0,1,1,0,0,1,1,0
"0301403009",0,0,0,1,1,0,0,1,1,0
"0301403016",0,0,0,1,1,0,0,1,1,0
"0301403023",0,0,0,1,1,0,0,1,1,0
"0301403034",0,0,0,1,1,0,0,1,1,0
"0301404008",0,0,0,1,1,0,0,1,1,0
"0301404020",0,0,0,1,0,0,0,1,0,0
"0301404033",0,0,0,1,0,0,0,1,0,0
"0301405001",0,0,0,1,1,0,0,1,1,0
"0301405020",0,0,0,1,1,1,0,1,1,1
"0301405022",0,0,0,1,1,0,0,1,1,0
"0301406013",0,0,0,1,1,0,0,1,1,0
"0301406014",0,0,0,1,1,1,0,1,1,1
"0301406028",0,0,0,1,1,1,0,1,1,0
"0301406031",0,0,0,1,1,1,0,1,1,1
"0301407012",0,0,0,1,1,0,0,1,1,0
"0301407013",0,0,0,1,1,0,0,1,1,0
"0301408006",0,0,1,1,1,1,0,1,1,0
"0301408007",0,0,0,1,1,1,0,1,1,0
"0301405016",0,0,0,1,1,1,0,1,1,1
"0301405018",0,0,0,1,1,0,0,1,1,0
"0301405026",0,0,0,1,1,0,0,1,1,0
"0301406002",0,0,0,1,1,1,0,1,1,0
"0301406023",0,0,0,1,1,1,0,1,1,0
"0301406025",0,0,0,1,1,0,0,1,1,0
"0301406027",0,0,0,1,1,1,0,1,1,0
"0301406032",0,0,0,1,1,1,0,1,1,1
"0301407001",0,0,0,1,1,1,0,1,1,0
"0301407027",0,0,0,1,1,1,0,1,1,0
"0301408002",0,0,0,1,1,1,0,1,1,0
"0301408009",0,0,0,1,1,1,0,1,1,0
"0301408011",0,0,0,1,1,1,0,1,1,0
"0301404040",0,0,0,1,0,0,0,1,0,0
"0301405009",0,0,1,1,1,1,1,1,1,1
"0301405012",0,0,0,1,1,1,0,1,1,1
"0301406003",0,0,0,1,1,1,0,1,1,0
"0301406005",0,0,0,1,1,1,0,1,1,0
"0301406020",1,1,0,1,1,0,0,0,0,0
"0301407004",0,0,0,1,1,1,0,1,1,0
"0301407006",0,0,0,1,1,0,0,1,1,0
"0301407024",0,0,0,1,1,0,0,1,1,0
"0301407026",0,0,0,1,1,0,0,1,1,0
"0301408012",0,0,0,1,1,0,0,1,1,0
"0301405010",0,0,0,1,1,1,0,1,1,1
"0301406004",0,0,0,1,1,1,0,1,1,0
"0301406006",0,0,0,1,1,1,0,1,1,0
"0301406019",0,0,1,1,1,1,1,1,1,1
"0301406021",0,0,0,1,1,1,0,1,1,1
"0301407003",0,0,0,1,1,1,0,1,1,0
"0301407005",0,0,0,1,1,1,0,1,1,0
"0301407022",0,0,0,1,1,1,0,1,1,0
"0301407025",0,0,0,1,1,1,0,1,1,0
"0301408013",0,0,0,1,1,0,0,1,0,0
"0301408015",0,0,0,0,0,0,0,0,0,0
"0301406030",0,0,0,1,1,1,0,1,1,0
"0301407011",0,0,0,1,1,0,0,1,1,0
"0301407014",0,0,0,1,1,0,0,1,1,0
"0301408004",0,0,0,1,1,1,0,1,1,0
"0301408005",0,0,1,1,1,1,0,1,1,0
"0301408023",0,0,0,1,0,0,0,1,0,0
"0301408024",0,0,0,1,1,0,0,1,1,0
"0301501009",0,0,0,0,0,0,0,0,0,0
"0301408014",0,0,0,1,1,0,0,1,0,0
"0301408016",0,0,0,1,0,0,0,1,0,0
"0301501001",0,0,0,0,0,0,0,0,0,0
"0301501003",0,0,0,0,0,0,0,0,0,0
"0301801005",0,0,0,0,0,0,0,0,0,0
"0301802002",0,0,0,0,0,0,0,0,0,0
"0301408003",0,0,0,1,1,1,0,1,1,0
"0301408010",0,0,1,1,1,1,0,1,1,0
"0301408017",0,0,0,1,1,1,0,1,1,0
"0301408029",0,0,0,1,0,0,0,1,0,0
"0301501007",0,0,0,0,0,0,0,0,0,0
"0301801001",0,0,0,0,0,0,0,0,0,0
"0301803003",0,0,0,0,0,0,0,0,0,0
"0301407018",0,0,0,1,1,0,0,1,1,0
"0301407020",0,0,0,1,1,0,0,1,1,0
"0301408018",0,0,0,1,1,0,0,1,1,0
"0301408021",0,0,0,1,1,1,0,1,1,0
"0301408026",0,0,0,1,1,0,0,1,0,0
"0301408028",0,0,0,1,1,0,0,1,0,0
"0301802004",0,0,0,0,0,0,0,0,0,0
"0301803002",0,0,0,0,0,0,0,0,0,0
"0301901004",0,0,0,0,0,0,0,0,0,0
"0301902001",0,0,0,0,0,0,0,0,0,0
"0301404027",0,0,0,1,0,0,0,1,0,0
"0301404034",0,0,0,1,0,0,0,1,0,0
"0301404045",0,0,0,1,0,0,0,1,0,0
"0301406001",0,0,0,1,1,1,0,1,1,0
"0301406008",0,0,0,1,1,1,0,1,1,0
"0301406015",0,0,0,1,1,1,0,1,1,1
"0301406026",0,0,0,1,1,1,0,1,1,0
"0301407007",0,0,0,1,1,0,0,1,1,0
"0301407019",0,0,0,1,1,1,0,1,1,0
"0301408001",0,0,1,1,1,1,0,1,1,0
"0301408008",0,0,0,1,1,1,0,1,1,0
"0301408022",0,0,0,1,1,1,0,1,0,0
"0301408025",0,0,0,1,1,1,0,1,1,0
"0301502002",0,0,0,0,0,0,0,0,0,0
"0301502003",0,0,0,0,0,0,0,0,0,0
"0301901001",0,0,0,0,0,0,0,0,0,0
"0301901002",0,0,0,0,0,0,0,0,0,0
"0301904001",0,0,0,0,0,0,0,0,0,0
"0301501002",0,0,0,0,0,0,0,0,0,0
"0301501004",0,0,0,0,0,0,0,0,0,0
"0301802001",0,0,0,0,0,0,0,0,0,0
"0301802003",0,0,0,0,0,0,0,0,0,0
"0301902004",0,0,0,0,0,0,0,0,0,0
"0301903002",0,0,0,0,0,0,0,0,0,0
"0302102001",0,0,0,0,0,0,0,0,0,0
"0302102003",0,0,0,0,0,0,0,0,0,0
"0301601001",0,0,0,0,0,0,0,0,0,0
"0301701001",0,0,0,0,0,0,0,0,0,0
"0301803004",0,0,0,0,0,0,0,0,0,0
"0301803005",0,0,0,0,0,0,0,0,0,0
"0301904002",0,0,0,0,0,0,0,0,0,0
"0301904003",0,0,0,0,0,0,0,0,0,0
"0302701001",0,0,1,1,0,0,1,1,0,0
"0301501006",0,0,0,0,0,0,0,0,0,0
"0301501008",0,0,0,0,0,0,0,0,0,0
"0301801002",0,0,0,0,0,0,0,0,0,0
"0301801004",0,0,0,0,0,0,0,0,0,0
"0301903004",0,0,0,0,0,0,0,0,0,0
"0301903006",0,0,0,0,0,0,0,0,0,0
"0302001001",0,0,0,1,0,0,0,1,0,0
"0302101002",0,0,0,0,0,0,0,0,0,0
"0303101007",0,0,0,0,0,0,0,0,0,0
"0303101009",0,0,0,0,0,0,0,0,0,0
"0303101017",0,0,0,0,0,0,0,0,0,0
"0301408019",0,0,0,1,1,1,0,1,1,0
"0301408027",0,0,0,1,1,1,0,1,1,0
"0301501005",0,0,0,0,0,0,0,0,0,0
"0301801003",0,0,0,0,0,0,0,0,0,0
"0301803001",0,0,0,0,0,0,0,0,0,0
"0301901003",0,0,0,0,0,0,0,0,0,0
"0301902002",0,0,0,0,0,0,0,0,0,0
"0301903005",0,0,0,0,0,0,0,0,0,0
"0302101001",0,0,0,0,0,0,0,0,0,0
"0302301001",0,0,0,0,0,0,0,0,0,0
"0301904004",0,0,0,0,0,0,0,0,0,0
"0302501001",0,0,0,0,0,0,0,0,0,0
"0302601001",0,0,0,0,0,0,0,0,0,0
"0303101013",0,0,0,0,0,0,0,0,0,0
"0303101014",0,0,0,0,0,0,0,0,0,0
"0303103003",0,0,0,0,0,0,0,0,0,0
"0301902003",0,0,0,0,0,0,0,0,0,0
"0301903001",0,0,0,0,0,0,0,0,0,0
"0302102002",0,0,0,0,0,0,0,0,0,0
"0302201001",0,0,1,1,0,0,1,1,0,0
"0303101004",0,0,0,0,0,0,0,0,0,0
"0303101006",0,0,0,0,0,0,0,0,0,0
"0303102005",0,0,0,0,0,0,0,0,0,0
"0303102007",0,0,0,0,0,0,0,0,0,0
"0303103011",0,0,0,0,0,0,0,0,0,0
"0303103013",0,0,0,0,0,0,0,0,0,0
"0303103015",0,0,0,0,0,0,0,0,0,0
"0301901005",0,0,0,0,0,0,0,0,0,0
"0301903003",0,0,0,0,0,0,0,0,0,0
"0302101003",0,0,0,0,0,0,0,0,0,0
"0302401002",0,0,0,0,0,0,0,0,0,0
"0302901001",0,0,0,0,0,0,0,0,0,0
"0303101010",0,0,0,0,0,0,0,0,0,0
"0303102001",0,0,0,0,0,0,0,0,0,0
"0303102008",0,0,0,0,0,0,0,0,0,0
"0303103010",0,0,0,0,0,0,0,0,0,0
"0303104002",0,0,0,0,0,0,0,0,0,0
"0302401001",0,0,0,0,0,0,0,0,0,0
"0302401003",0,0,0,0,0,0,0,0,0,0
"0303001001",0,0,0,0,0,0,0,0,0,0
"0303101002",0,0,0,0,0,0,0,0,0,0
"0303102009",0,0,0,0,0,0,0,0,0,0
"0303103002",0,0,0,0,0,0,0,0,0,0
"0303103007",0,0,0,0,0,0,0,0,0,0
"0303103009",0,0,0,0,0,0,0,0,0,0
"0304101003",0,0,0,0,0,0,0,0,0,0
"0304101005",0,0,0,0,0,0,0,0,0,0
"0302801001",0,0,0,0,0,0,0,0,0,0
"0303101011",0,0,0,0,0,0,0,0,0,0
"0303101012",0,0,0,0,0,0,0,0,0,0
"0303103004",0,0,0,0,0,0,0,0,0,0
"0303103005",0,0,0,0,0,0,0,0,0,0
"0303301001",0,0,1,1,1,0,1,1,1,0
"0303401001",0,0,0,0,0,0,0,0,0,0
"0304201001",0,0,0,0,0,0,0,0,0,0
"0304301001",0,0,0,0,0,0,0,0,0,0
"0303501001",0,0,0,0,0,0,0,0,0,0
"0304102001",0,0,0,0,0,0,0,0,0,0
"0304401003",0,0,0,0,0,0,0,0,0,0
"0302401004",0,0,0,0,0,0,0,0,0,0
"0303101001",0,0,0,0,0,0,0,0,0,0
"0303101008",0,0,0,0,0,0,0,0,0,0
"0303101015",0,0,0,0,0,0,0,0,0,0
"0303102003",0,0,0,0,0,0,0,0,0,0
"0303103001",0,0,0,0,0,0,0,0,0,0
"0303103008",0,0,0,0,0,0,0,0,0,0
"0303104004",0,0,0,0,0,0,0,0,0,0
"0303701001",0,0,0,1,0,0,0,1,0,0
"0303102002",0,0,0,0,0,0,0,0,0,0
"0303104001",0,0,0,0,0,0,0,0,0,0
"0303104003",0,0,0,0,0,0,0,0,0,0
"0303601001",0,0,0,0,0,0,0,0,0,0
"0303801001",0,0,0,0,0,0,0,0,0,0
"0304702001",0,0,0,0,0,0,0,0,0,0
"0304801001",0,0,0,0,0,0,0,0,0,0
"0303103006",0,0,0,0,0,0,0,0,0,0
"0303104005",0,0,0,0,0,0,0,0,0,0
"0303201001",0,0,0,0,0,0,0,0,0,0
"0304301002",0,0,0,0,0,0,0,0,0,0
"0304301003",0,0,0,0,0,0,0,0,0,0
"0304801002",0,0,0,0,0,0,0,0,0,0
"0304802003",0,0,0,0,0,0,0,0,0,0
"0303101003",0,0,0,0,0,0,0,0,0,0
"0303101005",0,0,0,0,0,0,0,0,0,0
"0303102004",0,0,0,0,0,0,0,0,0,0
"0303102006",0,0,0,0,0,0,0,0,0,0
"0303103012",0,0,0,0,0,0,0,0,0,0
"0303103014",0,0,0,0,0,0,0,0,0,0
"0304001001",0,0,0,0,0,0,0,0,0,0
"0304101002",0,0,0,0,0,0,0,0,0,0
"0304701002",0,0,0,0,0,0,0,0,0,0
"0304701004",0,0,0,0,0,0,0,0,0,0
"0304901004",0,0,0,0,0,0,0,0,0,0
"0304401001",0,0,0,0,0,0,0,0,0,0
"0304802001",0,0,0,0,0,0,0,0,0,0
"0304802002",0,0,0,0,0,0,0,0,0,0
"0305001004",0,0,0,0,0,0,0,0,0,0
"0305001005",0,0,0,0,0,0,0,0,0,0
"0305301003",0,0,0,0,0,0,0,0,0,0
"0305302002",0,0,0,0,0,0,0,0,0,0
"0304701005",0,0,0,0,0,0,0,0,0,0
"0304901003",0,0,0,0,0,0,0,0,0,0
"0304902004",0,0,0,0,0,0,0,0,0,0
"0305001006",0,0,0,0,0,0,0,0,0,0
"0305301001",0,0,0,0,0,0,0,0,0,0
"0305302004",0,0,0,0,0,0,0,0,0,0
"0305601001",0,0,0,0,0,0,0,0,0,0
"0305801002",0,0,0,0,0,0,0,0,0,0
"0304901006",0,0,0,0,0,0,0,0,0,0
"0304902001",0,0,0,0,0,0,0,0,0,0
"0305002001",0,0,0,0,0,0,0,0,0,0
"0305002003",0,0,0,1,0,0,0,1,0,0
"0305501001",0,0,0,0,0,0,0,0,0,0
"0305501003",0,0,0,0,0,0,0,0,0,0
"0305801004",0,0,0,0,0,0,0,0,0,0
"0305901002",0,0,0,0,0,0,0,0,0,0
"0303901001",0,0,0,1,0,0,0,1,0,0
"0304101001",0,0,0,0,0,0,0,0,0,0
"0304701001",0,0,0,0,0,0,0,0,0,0
"0304701003",0,0,0,0,0,0,0,0,0,0
"0304901005",0,0,0,0,0,0,0,0,0,0
"0304901007",0,0,0,0,0,0,0,0,0,0
"0305002002",0,0,0,1,0,0,0,1,0,0
"0305003001",0,0,0,0,0,0,0,0,0,0
"0305501002",0,0,0,0,0,0,0,0,0,0
"0305501004",0,0,0,0,0,0,0,0,0,0
"0304802004",0,0,0,0,0,0,0,0,0,0
"0304901002",0,0,0,0,0,0,0,0,0,0
"0305003002",0,0,0,0,0,0,0,0,0,0
"0305201001",0,0,0,0,0,0,0,0,0,0
"0305301002",0,0,0,0,0,0,0,0,0,0
"0305302003",0,0,0,0,0,0,0,0,0,0
"0305302005",0,0,0,0,0,0,0,0,0,0
"0305901004",0,0,0,0,0,0,0,0,0,0
"0305901006",0,0,0,0,0,0,0,0,0,0
"0305903001",0,0,0,0,0,0,0,0,0,0
"0304401002",0,0,0,0,0,0,0,0,0,0
"0304501001",0,0,0,0,0,0,0,0,0,0
"0304902002",0,0,0,0,0,0,0,0,0,0
"0304902005",0,0,0,0,0,0,0,0,0,0
"0305001007",0,0,0,0,0,0,0,0,0,0
"0305001009",0,0,0,0,0,0,0,0,0,0
"0305601003",0,0,0,0,0,0,0,0,0,0
"0305601005",0,0,0,0,0,0,0,0,0,0
"0305602001",0,0,0,0,0,0,0,0,0,0
"0304101004",0,0,0,0,0,0,0,0,0,0
"0304601001",0,0,0,0,0,0,0,0,0,0
"0304702002",0,0,0,0,0,0,0,0,0,0
"0304901001",0,0,0,0,0,0,0,0,0,0
"0305001001",0,0,0,0,0,0,0,0,0,0
"0305001008",0,0,0,0,0,0,0,0,0,0
"0305101001",0,0,0,0,0,0,0,0,0,0
"0305401001",0,0,0,1,0,0,0,1,0,0
"0305601004",0,0,0,0,0,0,0,0,0,0
"0305701001",1,1,0,0,0,0,0,0,0,0
"0305901007",0,0,0,0,0,0,0,0,0,0
"0305903002",0,0,0,0,0,0,0,0,0,0
"0305904002",0,0,0,0,0,0,0,0,0,0
"0305905001",0,0,0,0,0,0,0,0,0,0
"0306303001",0,0,0,0,0,0,0,0,0,0
"0306303003",0,0,0,0,0,0,0,0,0,0
"0306401003",0,0,0,0,0,0,0,0,0,0
"0306501001",0,0,0,0,0,0,0,0,0,0
"0305801001",0,0,0,0,0,0,0,0,0,0
"0305801003",0,0,0,0,0,0,0,0,0,0
"0306001001",0,0,1,1,0,0,1,1,0,0
"0306201001",0,0,0,0,0,0,0,0,0,0
"0306302002",0,0,0,0,0,0,0,0,0,0
"0306302004",0,0,0,0,0,0,0,0,0,0
"0306501002",0,0,0,0,0,0,0,0,0,0
"0305001002",0,0,0,0,0,0,0,0,0,0
"0305001003",0,0,0,0,0,0,0,0,0,0
"0305301004",0,0,0,0,0,0,0,0,0,0
"0305302001",0,0,0,0,0,0,0,0,0,0
"0305601006",0,0,0,0,0,0,0,0,0,0
"0305601009",0,0,0,0,0,0,0,0,0,0
"0305901008",0,0,0,0,0,0,0,0,0,0
"0306301002",0,0,0,0,0,0,0,0,0,0
"0306304003",0,0,0,0,0,0,0,0,0,0
"0306304006",0,0,0,0,0,0,0,0,0,0
"0306304007",0,0,0,0,0,0,0,0,0,0
"0306501006",0,0,0,0,0,0,0,0,0,0
"0305601007",0,0,0,0,0,0,0,0,0,0
"0305601008",0,0,0,0,0,0,0,0,0,0
"0305902002",0,0,0,0,0,0,0,0,0,0
"0305902003",0,0,0,0,0,0,0,0,0,0
"0306301001",0,0,0,0,0,0,0,0,0,0
"0306302001",0,0,0,0,0,0,0,0,0,0
"0306304004",0,0,0,0,0,0,0,0,0,0
"0306501008",0,0,0,0,0,0,0,0,0,0
"0306501009",0,0,0,0,0,0,0,0,0,0
"0305901001",0,0,0,0,0,0,0,0,0,0
"0305901003",0,0,0,0,0,0,0,0,0,0
"0305904001",0,0,0,0,0,0,0,0,0,0
"0305904003",0,0,0,0,0,0,0,0,0,0
"0305905002",0,0,0,0,0,0,0,0,0,0
"0306302006",0,0,0,0,0,0,0,0,0,0
"0306303002",0,0,0,0,0,0,0,0,0,0
"0306401002",0,0,0,0,0,0,0,0,0,0
"0306402001",0,0,0,0,0,0,0,0,0,0
"0306501015",0,0,0,0,0,0,0,0,0,0
"0305902004",0,0,0,0,0,0,0,0,0,0
"0306101001",0,0,0,0,0,0,0,0,0,0
"0306302003",0,0,0,0,0,0,0,0,0,0
"0306304010",0,0,0,0,0,0,0,0,0,0
"0306501003",0,0,0,0,0,0,0,0,0,0
"0306501010",0,0,0,0,0,0,0,0,0,0
"0306501021",0,0,0,0,0,0,0,0,0,0
"0306502007",0,0,0,0,0,0,0,0,0,0
"0306502014",0,0,0,0,0,0,0,0,0,0
"0306502018",0,0,0,0,0,0,0,0,0,0
"0306502025",0,0,0,0,0,0,0,0,0,0
"0306503006",0,0,0,0,0,0,0,0,0,0
"0305905003",0,0,0,0,0,0,0,0,0,0
"0306302005",0,0,0,0,0,0,0,0,0,0
"0306304001",0,0,0,0,0,0,0,0,0,0
"0306304008",0,0,0,0,0,0,0,0,0,0
"0306501005",0,0,0,0,0,0,0,0,0,0
"0306501012",0,0,0,0,0,0,0,0,0,0
"0305903003",0,0,0,0,0,0,0,0,0,0
"0306304002",0,0,0,0,0,0,0,0,0,0
"0306304009",0,0,0,0,0,0,0,0,0,0
"0306401001",0,0,0,0,0,0,0,0,0,0
"0306501020",0,0,0,0,0,0,0,0,0,0
"0306502001",0,0,0,0,0,0,0,0,0,0
"0306502006",0,0,0,0,0,0,0,0,0,0
"0306502008",0,0,0,0,0,0,0,0,0,0
"0306503005",0,0,0,0,0,0,0,0,0,0
"0306503007",0,0,0,0,0,0,0,0,0,0
"0306503015",0,0,0,0,0,0,0,0,0,0
"0306503017",0,0,0,0,0,0,0,0,0,0
"0306504010",0,0,0,0,0,0,0,0,0,0
"0306504012",0,0,0,0,0,0,0,0,0,0
"0306501014",0,0,0,0,0,0,0,0,0,0
"0306501016",0,0,0,0,0,0,0,0,0,0
"0306501018",0,0,0,0,0,0,0,0,0,0
"0306502010",0,0,0,0,0,0,0,0,0,0
"0306502012",0,0,0,0,0,0,0,0,0,0
"0306503001",0,0,0,0,0,0,0,0,0,0
"0306503003",0,0,0,0,0,0,0,0,0,0
"0306503019",0,0,0,0,0,0,0,0,0,0
"0306503021",0,0,0,0,0,0,0,0,0,0
"0306504006",0,0,0,0,0,0,0,0,0,0
"0306504008",0,0,0,0,0,0,0,0,0,0
"0306505002",0,0,0,0,0,0,0,0,0,0
"0306505004",0,0,0,0,0,0,0,0,0,0
"0306501004",0,0,0,0,0,0,0,0,0,0
"0306501011",0,0,0,0,0,0,0,0,0,0
"0306501013",0,0,0,0,0,0,0,0,0,0
"0306502015",0,0,0,0,0,0,0,0,0,0
"0306502017",0,0,0,0,0,0,0,0,0,0
"0306502024",0,0,0,0,0,0,0,0,0,0
