"CUSEC","min_dist_army"
"4518502001",29336.3229830326
"4519301001",34473.4358427011
"4518401001",106833.154275574
"4519401001",46867.4283134248
"4519802001",4914.71321849342
"4590101001",32535.876759597
"4519101001",24761.0836249243
"4520001002",34756.3188581704
"4520002001",32939.6640682888
"4520501003",26634.4089968123
"4520501005",26989.4895801197
"4600501007",4895.88498858638
"4519601001",17448.0921840374
"4520201002",27592.3546857081
"4520202001",26450.8798923456
"4600301001",27856.2707541587
"4516901001",95945.6371870315
"4518501001",29547.1423322804
"4518501003",30282.7271696581
"4518501005",29910.1288901223
"4519001001",19821.090639236
"4520001001",48840.3875337039
"4520001003",33868.6033225997
"4520501002",27499.3463810409
"4520501004",26922.1426109268
"4600501008",4839.21371959198
"4600502001",6817.99805894834
"4600601004",31480.776700872
"4518602002",31655.3341578893
"4520101003",21056.1266996376
"4520201001",25943.5392635653
"4600401001",32616.1532113732
"4600501001",5118.68748412668
"4600503002",4863.89817808496
"4600503003",5017.28800250733
"4600701004",9369.78203841314
"4600701005",9371.31778834105
"4520002002",33040.8782883887
"4520101001",20811.2712511427
"4520401001",17694.2529451343
"4600502003",5578.01863461581
"4600502005",5391.59735513485
"4600503005",5363.97804724704
"4600601002",30313.5180793144
"4600901002",8636.0020540419
"4516805002",1285.61813315014
"4516805014",2754.0876886957
"4516805021",1730.23847402761
"4516805028",2970.31942037195
"4516807008",706.81173422956
"4516807015",5593.05065219814
"4517001001",70192.739207456
"4517401001",24213.6648147937
"4518202001",38259.1369167656
"4518503001",28958.0388439037
"4518701003",51490.2448915325
"4520002003",33961.2460708624
"4600201001",30509.3495439982
"4600501003",5003.80147223635
"4600501005",5205.2320381772
"4600601007",30332.8895333845
"4600701002",9192.12539760307
"4600702002",9680.7839983326
"4600702004",9708.18511678467
"4601301006",3083.82774383952
"4519801001",1506.35015666929
"4520501006",27264.1379687741
"4600501006",4826.35519781048
"4600502004",5624.6865241088
"4600503004",5200.56167463514
"4600701003",8975.37833122682
"4600702003",9205.67499048533
"4600901001",7597.51811565581
"4601201001",30781.1690983762
"4601301007",3949.68148879536
"4600601006",30168.1293103942
"4600704001",8941.9671027082
"4600801002",26318.4256372427
"4601301001",3489.43375047674
"4601301003",3227.79802225266
"4601301005",3328.03254489635
"4601501003",12042.4168318009
"4601001001",11745.0099667782
"4601101005",40703.0427059492
"4601101007",41418.8271009436
"4601601001",47477.8420360855
"4601701002",34867.2539747079
"4601702001",35211.4408740286
"4601702006",35228.6098857265
"4601702008",36406.8367155197
"4600501010",4750.95312771923
"4600601003",30484.790195699
"4600601005",30826.0191196551
"4600703001",9685.50335848153
"4600801001",28477.989914225
"4601301002",3503.19112618421
"4601301004",3007.8266871094
"4601501004",13035.3530496586
"4601501006",13242.4220196056
"4601703002",34869.9783827974
"4520202002",29175.2427340558
"4600101001",69239.2797030763
"4600501004",5134.23851066198
"4600502002",5358.69090623529
"4600502006",5529.07779480896
"4600601001",29784.4843329774
"4600501002",5019.53137290313
"4600502007",5955.83333179727
"4600503001",5258.32546082294
"4600701006",8955.18911235843
"4600701007",9420.31879027582
"4601101001",40990.5349848417
"4601101004",40811.1815639389
"4601301010",2985.45593936778
"4601301011",2722.70813675972
"4601702003",35825.9841305781
"4601702004",35455.7089997277
"4601704005",34620.2033569578
"4601703004",34948.2375042474
"4601705002",36534.7808183447
"4601801001",14176.1239465381
"4600702001",9083.88901167746
"4601101002",41499.811669256
"4601101003",41395.4151204552
"4601301012",3603.41030075569
"4601301014",3497.05515913214
"4601702002",35360.9182435846
"4601702005",35234.8067533839
"4601704006",34719.4632079825
"4601704007",34921.143491572
"4601902004",33115.204502192
"4601301008",2723.56178074364
"4601401002",8267.68978499507
"4601501002",13469.8635594274
"4601704002",34804.8556598461
"4601704004",34373.3279145969
"4601704009",34577.9409536574
"4601704011",35050.0886333066
"4601704013",35176.5390926543
"4602101005",4479.54441273763
"4602101007",4793.492167737
"4600701001",9052.61519429452
"4600702005",10090.3035096832
"4600901003",8087.09509694132
"4601101006",41463.5755567945
"4601301009",3036.249053342
"4601501001",13331.7755033954
"4601701001",38712.289371454
"4601401001",9145.52665926558
"4601701003",35060.7413902031
"4601702007",35307.8654668451
"4601704001",34919.0350842386
"4601704012",34333.5123081872
"4601901002",32756.8044891461
"4601902006",32150.719487592
"4602101008",4678.17189414118
"4602101015",4598.70367820776
"4602201003",5703.02285873794
"4602201015",5712.83479499156
"4601501005",13804.2878704023
"4601703001",35177.0337659936
"4601703003",34699.4104000467
"4601705001",33816.675159368
"4601705003",34131.9597736342
"4602101002",4385.67540446923
"4602101004",4313.25368937618
"4602101019",4070.54534306045
"4602201002",5933.52995796824
"4602201018",6815.50060138074
"4602401001",19994.7528064427
"4602101009",4997.14033471422
"4602101014",6556.44391535557
"4602101016",5238.0901923218
"4602501001",6458.94860621345
"4602601001",25036.6505783048
"4601901001",32467.7459684894
"4601901003",34817.8897061112
"4602001001",45477.2674457834
"4602001003",46689.5667767977
"4602201004",6311.12756249432
"4602201006",5738.82722290249
"4602201014",6083.98283579593
"4602201016",5700.23891856551
"4602903008",30364.1116091423
"4602903010",30048.8637731215
"4601704008",34359.3843133103
"4601902002",32668.6450683532
"4601902003",35151.9052030744
"4602101011",5300.96689730162
"4602101012",3619.14412297084
"4602201007",6847.7786119401
"4602201010",6895.6873315264
"4602201011",6748.74861139863
"4602801001",19640.5315892136
"4602901001",30928.8804566004
"4602904002",30728.9884042388
"4602101001",4537.6442787752
"4602101003",4292.42986557931
"4602101018",5517.86386052602
"4602201001",5965.94814315346
"4602201017",6467.80180800874
"4602301001",31178.9746668859
"4602903003",30795.6961336717
"4602903005",30645.0030703207
"4603101001",24811.9364339949
"4603102001",24565.5379198541
"4602501002",6157.75669119323
"4602902002",31307.8165287262
"4602903009",30114.580038307
"4602904006",30128.5258209914
"4603102002",24497.6785298551
"4603103003",24558.9533125449
"4603501001",19768.9589149528
"4603901001",52574.0605627452
"4601902005",30466.5780133024
"4602101010",5138.81882362165
"4602101013",3676.22313089514
"4602201008",6993.36730066697
"4602201009",6765.78839510818
"4602901004",30973.8744454328
"4602902001",31083.7001773131
"4602904001",30621.0583704963
"4602904004",30488.1027067759
"4603201001",4610.46188682724
"4603201002",4281.70797154727
"4604201002",39392.0236851729
"4602903002",31088.5199404709
"4602903004",30691.7118684991
"4602903006",30619.0500016091
"4603001001",15472.3746761879
"4603101002",24878.468814998
"4603601001",45031.6322052909
"4604601001",40366.0183505985
"4601702009",35256.3288116164
"4601704003",34486.0032193045
"4601704010",34554.8724790074
"4601902001",33538.2787524292
"4602001002",45616.6016035098
"4602101006",4724.91583099652
"4602101017",5403.00991493133
"4602201005",6266.24433456397
"4602201012",6956.30555815555
"4602701001",35101.9082449909
"4604401001",68895.6349812759
"4604501001",42532.4504954467
"4605101001",9503.54563359487
"4602902003",31035.5641332574
"4602903001",30941.3911919857
"4603102003",24631.0071529039
"4603103002",23686.0829950797
"4603401001",33686.7369772249
"4603501002",19589.9465824391
"4605001001",47614.6183120295
"4605102001",9528.45450879585
"4602904003",30622.2154433683
"4603201003",4793.90002265045
"4603201004",4219.27375859861
"4604101001",55270.8211419758
"4604201001",38068.3134864435
"4605102003",13154.0676954455
"4605103001",10629.7977954333
"4605701001",30463.6072298964
"4604301001",26255.2900419463
"4605102002",10320.6213344357
"4605103002",10252.4545647122
"4605501001",32291.0200707782
"4605601001",26185.3742792889
"4606301001",34467.3006765599
"4606401001",37905.1036769927
"4605801001",20505.1912435635
"4606201002",35950.9293916945
"4606201003",37317.073173738
"4606501001",10775.6697915781
"4603701001",33092.43726644
"4604701001",29322.4773347731
"4604801002",34742.7155685375
"4605401002",6083.77515474175
"4605401004",6484.22395247627
"4606001004",20664.631919058
"4605103003",11373.6991656193
"4605301001",46679.9225324193
"4606001008",21679.8942730283
"4606101001",31492.2893405569
"4606601001",35201.3702353188
"4606801001",30277.0929559512
"4607601001",20049.3292222758
"4602904005",30474.0499417731
"4602904007",29858.6479169323
"4603801001",23074.9670613318
"4603901002",52761.370007527
"4604401002",70896.8617293193
"4604401004",70497.4471786386
"4605401007",6129.72785510685
"4605201001",23900.9048332647
"4605401006",6368.27814339161
"4605401010",6502.03004561818
"4606001002",21464.2904635434
"4606001009",19461.8541585661
"4606901001",34254.2158771677
"4607101001",55817.5253093359
"4604801001",35533.4748712216
"4605401003",6076.99241956869
"4605401005",6487.96691640137
"4606001005",20534.7494209726
"4606001007",20383.6240755341
"4607201004",31470.9531689679
"4606001006",20999.943652123
"4607301001",56664.8787738223
"4607401002",4643.37545327615
"4607801006",1918.8112998223
"4607801008",1489.23151811323
"4605401009",6137.54893685527
"4606001001",20388.8284784852
"4606001003",22159.2381550749
"4607201002",32701.1329606885
"4607801009",2232.99279074649
"4607802001",2198.79015038555
"4607802008",1613.83648640785
"4602902004",31325.4686267017
"4602903007",30689.9026722657
"4602905001",27994.7950703439
"4603103001",24389.9806622457
"4603301001",30715.6153798451
"4604001001",46132.6569514403
"4604401003",70621.2134130609
"4604901001",38534.7073579025
"4605401001",5872.09264405253
"4605401008",6477.89202417271
"4605901001",43657.9801836118
"4606201001",35787.7240116638
"4606701001",8568.0985734793
"4607701002",32251.7082431417
"4607801002",2687.74631000149
"4607801004",2869.7496330032
"4607901001",32825.650539851
"4608101001",42794.9144715116
"4607701006",32175.6992301958
"4607701007",38367.9528328932
"4607802003",2664.69211969693
"4607802004",2465.96381128909
"4607802007",1973.30199839787
"4608101003",44169.9880926208
"4607701004",32860.6522935359
"4607701005",31723.0709203753
"4607802005",2312.01805378002
"4607802006",1922.94246397454
"4608101002",42689.1827420621
"4608101005",44679.2813312451
"4607701003",31881.2503758591
"4607801003",2763.21597740288
"4607801010",2058.19034142476
"4607802011",2206.97795933833
"4608001001",69823.2621866956
"4608101007",45680.8126186906
"4607802013",1660.07391520492
"4607802015",2562.86582885263
"4608201004",23195.7853975751
"4608301001",40491.3964000564
"4608304005",38156.630869415
"4607401001",5277.41850170897
"4607501001",31737.0168743648
"4607801005",2365.12098909298
"4607801007",2089.11406317353
"4607802012",2041.72173805751
"4607802014",2611.94018227386
"4608201003",24008.9702406102
"4608201005",22601.6070955395
"4608304006",38016.3182210503
"4607201003",32980.5667727111
"4607701001",32227.1604230954
"4607801001",2260.10500283853
"4607802002",2182.37947624561
"4607802009",2645.23054184897
"4607802016",2469.59054711796
"4608201001",22050.5881517931
"4608301003",37765.5462248097
"4608101006",44193.3492828483
"4608101008",44615.9892938085
"4608201002",23755.714600427
"4608501001",27938.1379865926
"4608501003",31173.2345444509
"4608501005",30346.2909485956
"4608501010",30674.8768068941
"4608701001",68487.2090390229
"4608304007",40768.4109873231
"4608901001",12304.9395930504
"4609001001",27585.6393481139
"4609401011",8294.18748022515
"4609401013",8172.61925826735
"4608302003",39056.559593041
"4608303001",38374.2272145619
"4608501007",29686.0768748927
"4608501008",32654.0325815914
"4609401002",8748.03094290875
"4609401005",8250.83119095572
"4609401006",7954.10984304955
"4609401019",8706.61268945406
"4609501001",64539.8089762457
"4608101004",44312.1000718845
"4608303002",38416.6356270271
"4608303003",38786.246351026
"4608501006",29824.5753648158
"4608501009",30426.7556107079
"4609401003",8603.17787640197
"4609401004",8446.54213546363
"4609601001",47000.2435980609
"4608302002",38632.9037396132
"4608304003",38170.3514389096
"4608501002",30269.2729356841
"4608801001",68257.6990359494
"4609301002",31035.850557777
"4609401007",8648.58777310413
"4609401018",7787.92559109791
"4609801003",32362.6734700948
"4608401001",48643.3345026674
"4608901002",15378.1876069714
"4609101001",28539.025648134
"4609401012",8670.01473741651
"4609401014",8397.0104765319
"4610001001",49847.9076678284
"4610201001",1909.32359893884
"4607802010",2362.5307109239
"4608301002",38193.4526403806
"4608302001",38593.8849163334
"4608304002",38137.5601340616
"4608304004",37908.048851789
"4609301001",27511.4262926337
"4609401001",8915.87502377712
"4609401008",8402.84625038106
"4609401010",8046.56163129129
"4610201005",2130.0237731539
"4609401015",8388.11918062451
"4609401017",7831.30426995925
"4609801002",33831.3511522064
"4609901001",51574.6606630484
"4610201022",1993.1121568578
"4610401001",34873.6840577211
"4610503001",32901.4103112013
"4610201003",2061.26207247581
"4610201016",1599.80867994975
"4610201019",1892.97622784171
"4610504003",29652.0673831032
"4610505002",35175.6710782545
"4610101001",21007.885887056
"4610201002",1828.77398475281
"4610201018",2136.29235520894
"4610505001",32743.9198202693
"4610505003",33798.4712852822
"4610201007",1997.35983571057
"4610201012",2554.13594702059
"4610201014",7685.4407983628
"4610505004",36588.5048826392
"4610506002",29955.5699907954
"4608304001",38190.9500044047
"4608501004",30492.3742396221
"4608601001",28011.153435511
"4609201001",80445.1396103608
"4609401009",8184.36884993599
"4609401016",8126.22355921156
"4609801001",33351.3335554201
"4610201004",1875.37854446059
"4610201015",2420.15178217545
"4610301001",23446.7017781134
"4610502003",33268.7525603682
"4610601001",38561.1934337284
"4610201009",2169.06715764545
"4610401002",36961.4399405935
"4610502001",33056.1241134436
"4610502002",33167.5641308686
"4610601003",37107.9201306371
"4610701001",53887.4401299057
"4609701001",61960.0404951182
"4610201008",1792.52681046309
"4610201011",2390.51130720624
"4610501001",32763.8887384763
"4610501003",32937.9118997807
"4610701002",55987.2573401471
"4610801001",36164.94025555
"4610201006",2388.45767930177
"4610201013",2929.8143971008
"4610201021",2141.45179154355
"4610504001",32446.9065896212
"4610506001",33083.0841021375
"4610901001",21892.7067068934
"4610902002",20944.0401230399
"4611001001",3544.24562859202
"4611001005",3504.99143634074
"4611001019",4041.94961992905
"4611001021",4650.23168892085
"4611401001",30570.6579625029
"4611601001",7749.25255142921
"4610903001",21808.7908879698
"4611001003",3589.95642466759
"4611001020",4006.58027321539
"4611001022",3909.9432196231
"4611501001",37598.353286804
"4611601002",8049.57496611912
"4612101001",50885.7362489967
"4610901002",21469.21291845
"4610902001",21298.7423255244
"4611001024",4036.91575008215
"4611101002",24658.1415453648
"4611201001",25593.0831757291
"4611301002",36783.4251991235
"4612401001",47351.8720421225
"4612601001",7470.01544624469
"4612701001",30423.3717974955
"4612801001",56064.7581078324
"4613103003",35759.6386871645
"4610901003",21695.4487290939
"4611001006",3651.54949844086
"4611001018",3892.86297920011
"4611101001",24611.3598410208
"4611101008",16415.9804119321
"4611601006",8292.90718539742
"4611801002",51858.7325318164
"4612301001",37477.0299589688
"4612801002",57829.2693738305
"4612201002",22176.8963247121
"4612901001",70031.6953152819
"4613101001",36025.855022189
"4613102001",36383.5714351151
"4613102014",37665.9669250703
"4611001010",3933.06780284633
"4611001013",3762.8285111552
"4611101004",22667.8758695857
"4611101005",17382.0412264837
"4611601009",8202.70732053617
"4611601010",8277.20500595633
"4612601002",6769.69566593435
"4612601005",7234.4700216241
"4611001011",4097.13433479111
"4611001012",3862.34165140432
"4611101006",24893.332779367
"4611101007",13498.3972615186
"4611601007",6816.33519999687
"4611601008",7334.81878068409
"4611701001",9266.64971090967
"4612601003",7151.94957083878
"4612601004",8110.35350210762
"4610504002",32372.7763603218
"4611001007",3765.59831451422
"4611001009",3885.27225026883
"4611001015",3740.48679549797
"4611001017",3895.81723276556
"4611601003",7521.57009242188
"4611601005",8872.46643430571
"4611801001",51952.7289686694
"4611801003",58728.3240657611
"4613102006",36615.4516087102
"4613104005",42224.2202796838
"4613106004",35627.5571111927
"4613107002",37000.556875632
"4613102008",36298.0290519063
"4613102009",36511.833705559
"4613104003",40063.5749326287
"4613104004",38473.0250759854
"4613105001",35913.5266559772
"4613106005",34985.6247662185
"4613107001",36256.8961275064
"4613102002",36457.9156758885
"4613102004",37214.4164643801
"4613102011",36923.1295850796
"4613106001",35489.4970904169
"4613106003",35646.1673699056
"4613107003",35933.9605090922
"4613201002",40521.9297206379
"4613401001",12861.5573079741
"4612001001",13792.1352602448
"4612201001",21036.7505934808
"4613001001",44837.4951198388
"4613101003",36052.1560956975
"4613102015",36761.6125259651
"4613103002",35460.6301764357
"4613105007",36126.8964484441
"4613501001",3239.7684062018
"4613102003",36319.3250589007
"4613102010",36552.7436851992
"4613104002",39531.0706046329
"4613105003",35766.3952826684
"4613105010",35768.3651726513
"4613301001",27289.3980936724
"4613503002",2938.69456856978
"4611001008",3697.79653383346
"4611001016",3579.52487210666
"4611001023",3985.09384864489
"4611301001",37718.4743777186
"4611601004",8433.79057562852
"4611901001",46894.2783238503
"4613104001",38530.5929054827
"4613105002",36083.2713711328
"4613503001",2655.7198293843
"4613504001",4637.89439080485
"4613901002",32617.7107660928
"4613901004",34966.3705188627
"4612501001",30860.9913585333
"4612701002",30999.240054142
"4613102005",36443.3356969206
"4613102012",36762.8972233533
"4613103004",35244.0188106154
"4613105005",36038.1793714975
"4613106002",35058.7496023422
"4613201001",41268.3377367246
"4613103001",35737.3433092101
"4613105006",35876.8474931819
"4613105008",35929.3746360732
"4613401002",14073.9556286111
"4613502001",2953.06963213504
"4614101001",26148.7792819724
"4614301001",42727.9008997003
"4614504002",44039.0961521965
"4614504004",45623.0262964763
"4613701001",45593.9428721897
"4613801001",36598.7240320026
"4614502001",43441.7978947289
"4614503001",43804.3455976237
"4614505004",46431.3487572296
"4613502002",3171.5428540427
"4614001001",36376.7848191651
"4614201001",66439.189612484
"4614504001",44052.0186085889
"4614504003",43834.8483686721
"4614702005",9314.84934355513
"4614702007",8797.63877125161
"4614301002",43119.3303575652
"4614401001",68898.5261140873
"4614501003",43629.6204368677
"4614503002",43526.1988343746
"4614503004",43612.8249891103
"4614702009",8255.29001472982
"4614702011",8952.96694381494
"4613601001",23385.4782967889
"4613601002",21552.8640496674
"4614502002",43281.0720106994
"4614502003",43427.9092652518
"4614505003",43678.9630191275
"4614701001",9393.22391593716
"4614702013",6444.67266974124
"4614702006",9208.03932900933
"4614702008",9027.88445989428
"4615301001",28160.5789239201
"4615501001",35208.884364359
"4615601002",28930.0084265238
"4614504006",44029.3563852944
"4614505002",43790.2801710508
"4614701002",9663.79947181871
"4614702002",9369.35426317266
"4614702004",8397.26261886495
"4615701002",48163.847625815
"4615901001",1949.89448787118
"4615902002",2299.79089265503
"4613901001",32702.0021228397
"4614501002",43826.7895344973
"4614503003",43699.9176098993
"4614504005",44000.660314801
"4614702003",9071.88802428157
"4614702010",9248.83260008586
"4615001002",33355.0510156584
"4615801001",35403.3940724766
"4615902003",2713.27804753903
"4614801001",33636.1160845453
"4615901003",1945.22600611224
"4615901004",2669.04061242063
"4615903006",2889.83041363923
"4615903009",3445.37710115171
"4613504002",3960.30018444223
"4613901003",32083.4051269447
"4614301003",42588.928580689
"4614503005",43817.0284222321
"4615001003",33519.9701658364
"4615201001",5814.26030023261
"4615903003",5725.20304211892
"4615903005",2526.39561703284
"4616101001",2467.36289363344
"4615401001",48083.0434276425
"4615601001",23567.0338768692
"4615902007",2410.754285397
"4615903001",2538.3739479767
"4614601001",40526.1756699126
"4614901001",25362.9598098026
"4615001001",33552.4385185774
"4615901002",1857.60159890267
"4615902001",2160.65979208963
"4615903007",2964.56918747394
"4615903008",3151.81726310419
"4616501003",7336.60143124328
"4616501004",7449.74909455887
"4616901002",3579.57362974669
"4614505001",44020.6617480452
"4614702001",9601.53753642615
"4614702012",7502.88227927697
"4615101001",43733.1079934742
"4615701001",47077.9648338981
"4615902005",2803.77613061141
"4615903004",2700.79378275781
"4616001002",46611.1339727822
"4615903002",3101.93167678665
"4616201001",37155.9862270927
"4616501005",7184.1159369324
"4616601002",6210.42313195364
"4616801002",36138.499616952
"4616901007",3269.86685249225
"4616901014",2798.12382521947
"4616901018",2638.99598627548
"4616901025",3399.27864633622
"4616901032",2466.90051806802
"4616001001",46976.5150456219
"4616501001",7768.33458953042
"4616501002",7532.39327935668
"4616901003",3571.50836236643
"4616901004",3372.13561849011
"4616901021",3013.3186531445
"4616901022",2905.61111370347
"4617001003",51974.9403409566
"4616901005",3389.38369512035
"4616901019",2188.34702004082
"4616901020",3133.89194476052
"4617101001",6249.98430177282
"4617101002",6499.72437509973
"4617102009",7793.12473819803
"4617201002",21260.537249723
"4617901002",51319.7294487671
"4615902006",2268.35869234552
"4615902008",2483.03805722695
"4616401001",11496.6462030486
"4616401003",11243.8964016057
"4616601003",6696.04626395934
"4616601005",6355.72187007711
"4616901011",3394.73789565988
"4616901013",2780.20702197711
"4616901028",3121.11151717452
"4616901030",2859.19147759984
"4617102002",5959.06133316956
"4615902004",2606.71716419704
"4616401005",11797.8369122949
"4616501006",7413.55976448786
"4616601001",5910.72963623992
"4616901015",2941.14792425058
"4616901017",2625.76665626838
"4616901024",2957.98749057593
"4616901026",3572.3865069783
"4617102006",5383.36061389757
"4618001001",44045.7485375459
"4618104002",29902.0814442135
"4618201001",4225.42940561502
"4618402001",35337.8193180317
"4618402006",40555.850263531
"4617101003",6170.50764213493
"4617101007",5832.47500630017
"4617102007",5758.66838474251
"4617301001",32636.2516130991
"4617901001",49582.0952768723
"4618101005",31726.0303029544
"4618102005",32856.6953781791
"4616601004",6349.71714944725
"4616601006",6697.66311867585
"4616901010",3196.64484890751
"4616901012",3248.11102117577
"4616901027",2562.09378762922
"4616901029",3102.85473365749
"4617102001",6155.37289621465
"4617102003",5732.62381278925
"4617601002",26430.8885426141
"4617102008",5540.98536806996
"4617401001",45902.1708714852
"4618102004",34015.3880790889
"4618102006",33052.5906463178
"4618301002",37951.4663676459
"4618301004",38066.216257253
"4617001004",48976.176246996
"4617102010",7405.39586092635
"4618101001",32586.5114492741
"4618101002",32343.0728131459
"4618103001",32427.9733633929
"4618104001",32614.5416638326
"4618301001",37940.5085714608
"4617102004",8432.92508360346
"4617601001",23480.1206539492
"4617701001",10300.833169559
"4617701003",10533.3526351091
"4618101007",32473.2154376133
"4618102002",32565.9121480387
"4618401001",35440.3920148458
"4616301001",10023.1711697725
"4616801001",35481.8028607916
"4616901001",3559.92872686953
"4616901006",3435.56584622523
"4616901008",3366.1705728237
"4616901031",2618.21893175662
"4617001001",48824.8835012474
"4617101004",6447.22240352971
"4617101006",6416.06132308967
"4617801001",6018.37960740711
"4617801003",6771.44787175125
"4618101004",28578.2686138934
"4618101006",33829.7679815594
"4618401006",35801.7411860481
"4618401008",35801.0036171773
"4618402007",37645.7835001701
"4616501007",7129.73364357238
"4616701001",44509.4881041106
"4616901009",3173.21809735036
"4616901016",2957.96530146665
"4616901023",2717.59707156835
"4617001002",49065.9169810506
"4617101005",6098.727555958
"4617102005",6269.23252409865
"4618402003",35095.5496067653
"4618402005",37542.4420378691
"4618501001",28987.6426353605
"4618601001",6829.36036302265
"4618701001",32955.4908549528
"4617701002",10181.2293779755
"4618102001",32743.5315162798
"4618102003",32721.1949543207
"4618401002",35295.8292797485
"4618401004",35854.5694023343
"4618403005",34874.6089741732
"4618403007",35050.0028204591
"4618601006",6689.98244386043
"4618601008",7064.3097669809
"4618301005",38797.3043628928
"4618401007",35811.7915915595
"4618402008",34996.7898522351
"4618403011",34545.9010867222
"4618601004",6395.30424636965
"4618601011",6435.08510276193
"4619001012",1181.66458394633
"4618403008",35516.3484451282
"4618403010",34806.6807272226
"4618601003",6305.60984266628
"4618601005",6963.88594298964
"4619001011",947.192639850052
"4619001013",1327.69759710873
"4619001018",1041.25162696743
"4619001020",1184.11532791708
"4618401003",34985.1226799385
"4618403004",34693.0901566168
"4618403006",35049.9634530322
"4618601007",6571.47751666169
"4618601009",6909.49609334304
"4619001007",454.410434022546
"4619001009",655.711164224198
"4619001024",817.993637016834
"4618403001",34966.4640169336
"4618403003",34637.8637887848
"4618601010",6788.82231537223
"4618601012",6247.1319335247
"4618601014",5867.90896193394
"4619001002",479.686832943693
"4618403012",34747.7613149624
"4618403013",35109.4578572979
"4618801001",34033.5956426196
"4618901001",29839.6254965385
"4619001014",1528.62613926426
"4619001017",1265.33565504676
"4619001032",5199.41398926017
"4619001001",427.857197597551
"4619001015",1704.4221791781
"4619001016",1505.99325176041
"4619001034",4810.76142277639
"4619001037",6502.57471888846
"4619001008",757.759644088455
"4619001023",1030.75998199549
"4619001025",679.512455708724
"4619001041",798.881212823755
"4619001043",1764.17710777968
"4617501001",27634.3578516604
"4617801002",5045.16774570687
"4618101003",32038.5583972184
"4618102007",32994.739586004
"4618301003",38589.5757884007
"4618401005",35776.2676278694
"4618403002",34979.629284277
"4618403009",34723.8897306726
"4619001019",947.580757961858
"4619001031",1070.07119881671
"4619001038",1125.10543357629
"4619301006",7823.53906481309
"4619401006",15005.6554309689
"4619401013",14148.4576440434
"4619001026",469.356525025222
"4619001040",6973.85573193517
"4619001042",1819.40300721225
"4619001044",1294.48946461948
"4619301007",6564.23441710968
"4619401002",14575.4909281836
"4619701001",29580.3649736681
"4619001022",1014.53435600365
"4619301003",6247.13074264656
"4619301005",7131.36752475616
"4619901003",12073.5079732592
"4619201001",15568.6361864327
"4619301001",7294.88180912876
"4619401008",17695.3752816983
"4619401011",14433.7786724066
"4619401012",14112.5294939152
"4620001002",31148.252632328
"4619001035",6433.45040210022
"4619101001",18335.1226828816
"4619301002",7052.5485775034
"4619401009",14205.5137432553
"4619401010",14853.1504597829
"4620201001",7987.21243263073
"4619401005",14694.4920686683
"4619401007",15289.4655235489
"4619401014",15247.1172141751
"4619601001",37511.8009706831
"4620301003",43273.2433115537
"4620401002",11776.2665291671
"4620501003",14723.3955195561
"4620001001",31829.6591091996
"4620201005",8543.4280048549
"4620301002",42846.8742885232
"4620501006",14144.7535182658
"4620601001",52962.9696359548
"4618601002",6598.03496389317
"4618601013",7234.53896404585
"4619001003",167.276813863043
"4619001010",965.52565137384
"4619001021",1308.70189920481
"4619001028",5635.72921832382
"4619001036",2277.83292661352
"4619001047",2106.91329588178
"4619301004",7103.46185349894
"4619401004",14855.9187592949
"4619501001",34897.3406249165
"4619901004",12199.251261961
"4619401001",14434.0933647452
"4619401003",14790.804863455
"4619801001",30181.0955949446
"4619901002",12297.8382057708
"4620201009",7544.5283474632
"4620301001",42837.8621245409
"4620501007",13922.7898852453
"4620501009",11434.702313363
"4621301001",51490.4470515599
"4619901001",12113.7702923485
"4620201008",5375.96950668901
"4620501008",13675.3628371898
"4620501010",14078.3589605
"4621301002",46118.4331871002
"4621301003",45000.8808544622
"4621402003",11954.5756241118
"4621402005",12070.8306888183
"4622003003",16902.6302152588
"4622003005",17761.6577397846
"4621302002",51916.0467199934
"4621402004",11530.477250565
"4621403001",11403.5582048532
"4622003002",17658.4518077045
"4622003004",17902.2160473635
"4622003006",17383.4616385011
"4622006002",21134.9743566212
"4620501005",14482.3455587953
"4621302003",53203.9492569023
"4621302005",52627.9848092875
"4621401001",11672.3294917036
"4621402001",11128.8316995217
"4622003007",18088.9755814881
"4620901002",45951.3101095929
"4621302006",52218.9650673502
"4621401002",11405.956097719
"4621403002",9563.55018795753
"4622003001",17342.5567562746
"4622003008",17903.170195176
"4620201002",7501.14936565667
"4620402001",14167.2758942333
"4620701003",12379.0742947244
"4620701004",10434.752497096
"4621303002",56336.7364173332
"4621303003",61401.4663074905
"4620101001",61710.2458256401
"4620402002",14147.4876676041
"4620801001",32696.3532742227
"4620901001",46052.2514274213
"4621302007",51529.6608125637
"4621303001",51601.0254970442
"4622006004",18796.4197234884
"4622007011",23344.6942037095
"4621601001",3909.25153483888
"4621701001",47733.1423606892
"4622003013",18516.9711048324
"4622003014",18572.1845646507
"4622007003",21759.8095438222
"4622007004",21992.9038767168
"4622301002",5695.34145901064
"4619901005",11997.6831229725
"4620201006",7433.19552717435
"4620501012",17048.6361710679
"4620701001",12902.5456067605
"4621001001",26872.5494744813
"4621201001",26247.5602465611
"4621403003",10480.0191592131
"4621501001",29470.2514963297
"4621801001",32178.9472171122
"4622001001",17008.1696193128
"4622006006",21886.8801928278
"4622006008",22605.0933291188
"4622007006",22891.8869471739
"4620201003",7266.05422930378
"4620401001",13779.2614795129
"4620501004",14253.2500397494
"4620501011",13687.3405207342
